"WDID"	"Date/time of sample collection"	"Monitoring Location Latitude"	"Monitoring Location Longitude"	"Parameter"	"Result"	"Units"	"Latitude"	"Longitude"	"DateEntered"
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	7.60	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	7.80	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	7.90	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.10	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.20	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.30	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.40	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.50	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"pH"	8.60	"SU"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	1.40	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.60	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.80	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	3.40	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	4.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	4.80	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	10.00	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	10.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	11.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	12.00	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	13.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	14.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	14.80	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	31.40	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	35.60	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	45.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.05	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.05	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.06	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.06	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.07	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.08	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.08	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.08	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.08	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.09	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.10	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.11	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.14	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	5/6/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.14	"mg/L"	32.70	-117.23	8/14/2017 13:08:08
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Aluminum Total"	0.12	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Aluminum Total"	0.27	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Copper Total"	0.01	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Copper Total"	0.03	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Iron Total"	0.15	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Iron Total"	0.30	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"pH"	7.40	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"pH"	7.70	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.00	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	4.00	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.07	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	11/21/2016 0:00:00	32.42	-117.14	"Zinc Total"	0.10	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	7.82	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	7.88	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	7.98	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	8.12	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	8.18	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	8.19	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"pH"	8.33	"SU"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	1.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	1.40	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	1.50	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.10	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.20	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	12/16/2016 0:00:00	32.42	-117.14	"Total Suspended Solids (TSS)"	2.40	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.14	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.17	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.19	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.22	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.26	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.27	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.41	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.47	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
"9 37I016932"	1/11/2017 0:00:00	32.42	-117.14	"Aluminum Total"	0.53	"mg/L"	32.70	-117.23	8/14/2017 13:08:10
